trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4406,False,"{'a': 0.3, 'e': 0.2782000000000384}",20,13,2.1837772247203797,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
4407,False,"{'a': 0.3, 'e': 0.2779000000000384}",20,6,-54.80678491384939,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
4408,False,"{'a': 0.3, 'e': 0.27760000000003837}",30,7,-15.1188075785315,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
4409,False,"{'a': 0.3, 'e': 0.27730000000003835}",20,9,7.026665806500675,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4410,False,"{'a': 0.3, 'e': 0.2770000000000383}",25,0,16.698009304048906,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
4411,False,"{'a': 0.3, 'e': 0.2767000000000383}",20,8,20.045955800482243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4412,False,"{'a': 0.3, 'e': 0.2764000000000383}",20,8,15.200468291777904,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
4413,False,"{'a': 0.3, 'e': 0.27610000000003826}",20,12,-30.93239341238827,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
4414,False,"{'a': 0.3, 'e': 0.27580000000003824}",35,20,6.830944837507497,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
4415,False,"{'a': 0.3, 'e': 0.2755000000000382}",30,13,20.862569234090003,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
4416,False,"{'a': 0.3, 'e': 0.2752000000000382}",25,0,5.492908198273617,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
4417,False,"{'a': 0.3, 'e': 0.27490000000003817}",20,13,1.0883780696447716,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
4418,False,"{'a': 0.3, 'e': 0.27460000000003815}",30,8,-53.66762930763143,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
4419,False,"{'a': 0.3, 'e': 0.2743000000000381}",30,8,-8.369792323794444,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
4420,False,"{'a': 0.3, 'e': 0.2740000000000381}",30,20,3.2459297757395804,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4421,False,"{'a': 0.3, 'e': 0.2737000000000381}",20,5,27.93734227035756,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4422,False,"{'a': 0.3, 'e': 0.27340000000003806}",25,8,-102.75214026915172,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
4423,False,"{'a': 0.3, 'e': 0.27310000000003803}",25,3,36.252787101858424,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4424,False,"{'a': 0.3, 'e': 0.272800000000038}",20,10,-1.3738252605700223,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
4425,False,"{'a': 0.3, 'e': 0.272500000000038}",20,3,-16.79447662840244,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
4426,False,"{'a': 0.3, 'e': 0.27220000000003797}",30,15,14.681020618140703,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
4427,False,"{'a': 0.3, 'e': 0.27190000000003794}",20,4,27.01439068849026,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4428,False,"{'a': 0.3, 'e': 0.2716000000000379}",20,0,-11.241854812787043,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
4429,False,"{'a': 0.3, 'e': 0.2713000000000379}",25,6,-24.5155067768386,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
4430,False,"{'a': 0.3, 'e': 0.2710000000000379}",25,13,10.465410378207004,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4431,False,"{'a': 0.3, 'e': 0.27070000000003785}",25,9,-27.784147772109765,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
4432,False,"{'a': 0.3, 'e': 0.27040000000003783}",20,9,23.145409725397425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4433,False,"{'a': 0.3, 'e': 0.2701000000000378}",20,9,10.112334520112741,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4434,False,"{'a': 0.3, 'e': 0.2698000000000378}",25,14,12.277182488408297,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
4435,False,"{'a': 0.3, 'e': 0.26950000000003776}",25,15,18.118618148867636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4436,False,"{'a': 0.3, 'e': 0.26920000000003774}",25,4,25.03527551560134,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
4437,False,"{'a': 0.3, 'e': 0.2689000000000377}",20,13,14.026680689426135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4438,False,"{'a': 0.3, 'e': 0.2686000000000377}",20,6,-13.56671496040778,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
4439,False,"{'a': 0.3, 'e': 0.2683000000000377}",20,12,-2.900677695944318,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
4440,False,"{'a': 0.3, 'e': 0.26800000000003765}",30,14,17.21383929634586,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4441,False,"{'a': 0.3, 'e': 0.26770000000003763}",20,1,0.8546169480728119,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
4442,False,"{'a': 0.3, 'e': 0.2674000000000376}",20,11,-16.467595270855657,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
4443,False,"{'a': 0.3, 'e': 0.2671000000000376}",20,5,-6.193725015895109,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
4444,False,"{'a': 0.3, 'e': 0.26680000000003756}",30,14,-23.47771665217523,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
4445,False,"{'a': 0.3, 'e': 0.26650000000003754}",20,3,20.015724744938037,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
4446,False,"{'a': 0.3, 'e': 0.2662000000000375}",20,11,-24.331796327512606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
4447,False,"{'a': 0.3, 'e': 0.2659000000000375}",30,7,22.4077896698726,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
4448,False,"{'a': 0.3, 'e': 0.2656000000000375}",25,7,2.5530376884415062,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
4449,False,"{'a': 0.3, 'e': 0.26530000000003745}",25,11,-58.232678818199346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
4450,False,"{'a': 0.3, 'e': 0.26500000000003743}",20,3,-7.9791630585128335,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
4451,False,"{'a': 0.3, 'e': 0.2647000000000374}",25,17,-26.77904096771572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
4452,False,"{'a': 0.3, 'e': 0.2644000000000374}",30,13,27.980695294087262,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4453,False,"{'a': 0.3, 'e': 0.26410000000003736}",20,10,-21.83594682224697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4454,False,"{'a': 0.3, 'e': 0.26380000000003734}",30,3,14.770308176840533,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
4455,False,"{'a': 0.3, 'e': 0.2635000000000373}",35,20,8.264634888038097,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
4456,False,"{'a': 0.3, 'e': 0.2632000000000373}",25,19,11.61572180288172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4457,False,"{'a': 0.3, 'e': 0.26290000000003727}",20,0,8.786579250694144,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
4458,False,"{'a': 0.3, 'e': 0.26260000000003725}",20,3,-24.219586463114318,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
4459,False,"{'a': 0.3, 'e': 0.2623000000000372}",20,16,7.031461418598353,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4460,False,"{'a': 0.3, 'e': 0.2620000000000372}",30,13,29.8724509608461,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4461,False,"{'a': 0.3, 'e': 0.2617000000000372}",30,16,-6.665147879862919,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
4462,False,"{'a': 0.3, 'e': 0.26140000000003716}",30,11,21.266204398521293,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4463,False,"{'a': 0.3, 'e': 0.26110000000003714}",30,15,19.70806077522682,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
4464,False,"{'a': 0.3, 'e': 0.2608000000000371}",25,7,-17.636594981959924,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
4465,False,"{'a': 0.3, 'e': 0.2605000000000371}",25,0,-55.179633633818376,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
4466,False,"{'a': 0.3, 'e': 0.26020000000003707}",20,6,8.982671732046438,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4467,False,"{'a': 0.3, 'e': 0.25990000000003705}",20,11,-7.960824266890862,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
4468,False,"{'a': 0.3, 'e': 0.259600000000037}",25,3,25.990151512827282,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4469,False,"{'a': 0.3, 'e': 0.259300000000037}",20,8,20.726947105090968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4470,False,"{'a': 0.3, 'e': 0.259000000000037}",20,10,8.30909188544686,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4471,False,"{'a': 0.3, 'e': 0.25870000000003696}",25,17,19.43599777068811,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4472,False,"{'a': 0.3, 'e': 0.25840000000003693}",25,15,16.91241896313087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4473,False,"{'a': 0.3, 'e': 0.2581000000000369}",20,10,18.30623754302629,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4474,False,"{'a': 0.3, 'e': 0.2578000000000369}",20,9,19.675827479065404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4475,False,"{'a': 0.3, 'e': 0.25750000000003687}",25,0,17.608891596360586,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
4476,False,"{'a': 0.3, 'e': 0.25720000000003684}",20,8,12.886721740188896,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4477,False,"{'a': 0.3, 'e': 0.2569000000000368}",20,14,11.992767757342493,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4478,False,"{'a': 0.3, 'e': 0.2566000000000368}",30,4,0.05890048083330135,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 0}",1
4479,False,"{'a': 0.3, 'e': 0.2563000000000368}",20,12,-1.535797414365691,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
4480,False,"{'a': 0.3, 'e': 0.25600000000003675}",25,6,29.01748751141772,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4481,False,"{'a': 0.3, 'e': 0.25570000000003673}",20,8,-74.08529720251599,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
4482,False,"{'a': 0.3, 'e': 0.2554000000000367}",20,3,-16.798630309566043,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
4483,False,"{'a': 0.3, 'e': 0.2551000000000367}",20,0,-35.75544351735105,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",1
4484,False,"{'a': 0.3, 'e': 0.25480000000003666}",20,13,-26.54050976750913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
4485,False,"{'a': 0.3, 'e': 0.25450000000003664}",30,10,9.221446258911811,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
4486,False,"{'a': 0.3, 'e': 0.2542000000000366}",20,0,1.6614497005294913,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
4487,False,"{'a': 0.3, 'e': 0.2539000000000366}",20,7,0.5710874747260553,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
4488,False,"{'a': 0.3, 'e': 0.2536000000000366}",35,19,11.396127266684598,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
4489,False,"{'a': 0.3, 'e': 0.25330000000003655}",25,12,-2.6782920310519875,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
4490,False,"{'a': 0.3, 'e': 0.25300000000003653}",20,11,-27.77498029183663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
4491,False,"{'a': 0.3, 'e': 0.2527000000000365}",20,12,12.278215637022079,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4492,False,"{'a': 0.3, 'e': 0.2524000000000365}",25,16,5.148786556984432,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4493,False,"{'a': 0.3, 'e': 0.25210000000003646}",25,20,10.857380271880896,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4494,False,"{'a': 0.3, 'e': 0.25180000000003644}",30,0,-126.45827744287945,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 4}",0
4495,False,"{'a': 0.3, 'e': 0.2515000000000364}",20,8,22.22728314358885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4496,False,"{'a': 0.3, 'e': 0.2512000000000364}",20,16,10.002222119405824,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4497,False,"{'a': 0.3, 'e': 0.25090000000003637}",25,15,3.06717436704332,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4498,False,"{'a': 0.3, 'e': 0.25060000000003635}",20,5,2.2380050387849266,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
4499,False,"{'a': 0.3, 'e': 0.2503000000000363}",25,17,16.225863462307515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4500,False,"{'a': 0.3, 'e': 0.2500000000000363}",20,9,-5.250037536557336,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
4501,False,"{'a': 0.3, 'e': 0.2497000000000363}",20,13,11.460019644935311,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4502,False,"{'a': 0.3, 'e': 0.24940000000003631}",30,13,20.946523673539193,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4503,False,"{'a': 0.3, 'e': 0.24910000000003632}",20,16,6.077959047555785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4504,False,"{'a': 0.3, 'e': 0.24880000000003633}",25,3,23.25697021313945,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
4505,False,"{'a': 0.3, 'e': 0.24850000000003633}",25,18,11.84535928481401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4506,False,"{'a': 0.3, 'e': 0.24820000000003634}",35,12,15.668507379142401,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
4507,False,"{'a': 0.3, 'e': 0.24790000000003634}",30,20,17.529206339190996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4508,False,"{'a': 0.3, 'e': 0.24760000000003635}",20,10,-24.253026244247796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4509,False,"{'a': 0.3, 'e': 0.24730000000003635}",20,0,-70.48300910085345,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
4510,False,"{'a': 0.3, 'e': 0.24700000000003636}",25,10,16.512129772429816,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
4511,False,"{'a': 0.3, 'e': 0.24670000000003636}",35,24,21.650910643647872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4512,False,"{'a': 0.3, 'e': 0.24640000000003637}",30,10,1.4790839231219897,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
4513,False,"{'a': 0.3, 'e': 0.24610000000003637}",30,2,30.65703321243298,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
4514,False,"{'a': 0.3, 'e': 0.24580000000003638}",25,16,-3.54694785926867,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
4515,False,"{'a': 0.3, 'e': 0.24550000000003638}",25,3,4.563390729241287,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
4516,False,"{'a': 0.3, 'e': 0.2452000000000364}",35,23,18.74455213748629,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4517,False,"{'a': 0.3, 'e': 0.2449000000000364}",20,8,0.2412530166566711,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
4518,False,"{'a': 0.3, 'e': 0.2446000000000364}",30,0,29.990173788778108,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
4519,False,"{'a': 0.3, 'e': 0.2443000000000364}",25,11,26.013684303939314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4520,False,"{'a': 0.3, 'e': 0.2440000000000364}",30,11,-29.778435896178905,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
4521,False,"{'a': 0.3, 'e': 0.24370000000003642}",30,19,8.933275598094644,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4522,False,"{'a': 0.3, 'e': 0.24340000000003642}",20,12,-0.603813091848056,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4523,False,"{'a': 0.3, 'e': 0.24310000000003643}",25,12,9.791053904624127,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
4524,False,"{'a': 0.3, 'e': 0.24280000000003643}",25,18,13.804990638102456,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4525,False,"{'a': 0.3, 'e': 0.24250000000003644}",25,0,-21.36700758857829,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
4526,False,"{'a': 0.3, 'e': 0.24220000000003644}",20,9,10.246355072266262,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4527,False,"{'a': 0.3, 'e': 0.24190000000003645}",25,0,-24.03492086283526,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
4528,False,"{'a': 0.3, 'e': 0.24160000000003645}",25,4,16.86880798280121,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
4529,False,"{'a': 0.3, 'e': 0.24130000000003646}",30,0,18.764857179612164,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
4530,False,"{'a': 0.3, 'e': 0.24100000000003646}",20,10,13.409433851476619,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4531,False,"{'a': 0.3, 'e': 0.24070000000003647}",30,12,13.961587462021068,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
4532,False,"{'a': 0.3, 'e': 0.24040000000003647}",30,16,24.828790138170355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4533,False,"{'a': 0.3, 'e': 0.24010000000003648}",20,13,-8.01588809654984,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
4534,False,"{'a': 0.3, 'e': 0.23980000000003648}",20,8,19.305657972242113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4535,False,"{'a': 0.3, 'e': 0.2395000000000365}",35,16,-17.531131646866648,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
4536,False,"{'a': 0.3, 'e': 0.2392000000000365}",20,0,22.073663738621953,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4537,False,"{'a': 0.3, 'e': 0.2389000000000365}",20,12,16.763601201291088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4538,False,"{'a': 0.3, 'e': 0.2386000000000365}",25,10,-40.158485120473586,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
4539,False,"{'a': 0.3, 'e': 0.2383000000000365}",20,8,15.78682632525253,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
4540,False,"{'a': 0.3, 'e': 0.23800000000003652}",20,10,19.418212653865766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4541,False,"{'a': 0.3, 'e': 0.23770000000003652}",25,3,-17.53285514508315,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
4542,False,"{'a': 0.3, 'e': 0.23740000000003653}",20,0,26.91925460411756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4543,False,"{'a': 0.3, 'e': 0.23710000000003653}",20,14,-28.565333432469174,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
4544,False,"{'a': 0.3, 'e': 0.23680000000003654}",25,15,19.88118362722672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4545,False,"{'a': 0.3, 'e': 0.23650000000003654}",20,12,1.0723858320576085,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4546,False,"{'a': 0.3, 'e': 0.23620000000003655}",25,6,-20.871092623559893,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
4547,False,"{'a': 0.3, 'e': 0.23590000000003655}",20,14,3.128048029077365,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
4548,False,"{'a': 0.3, 'e': 0.23560000000003656}",25,14,13.553943973423305,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
4549,False,"{'a': 0.3, 'e': 0.23530000000003656}",25,14,19.233027911575363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4550,False,"{'a': 0.3, 'e': 0.23500000000003657}",25,6,9.227746319368821,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
4551,False,"{'a': 0.3, 'e': 0.23470000000003657}",30,4,-51.885456293305666,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 1}",1
4552,False,"{'a': 0.3, 'e': 0.23440000000003658}",20,9,4.840401345076804,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
4553,False,"{'a': 0.3, 'e': 0.23410000000003658}",25,17,13.28389227573815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4554,False,"{'a': 0.3, 'e': 0.2338000000000366}",30,13,17.703144900298916,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4555,False,"{'a': 0.3, 'e': 0.2335000000000366}",30,17,11.553173458596085,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
4556,False,"{'a': 0.3, 'e': 0.2332000000000366}",20,0,-56.29281561937208,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
4557,False,"{'a': 0.3, 'e': 0.2329000000000366}",30,19,20.005986399267204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4558,False,"{'a': 0.3, 'e': 0.2326000000000366}",20,1,-21.323974418714435,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
4559,False,"{'a': 0.3, 'e': 0.23230000000003662}",25,4,13.859111780490329,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
4560,False,"{'a': 0.3, 'e': 0.23200000000003662}",25,5,-0.2174678444702196,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
4561,False,"{'a': 0.3, 'e': 0.23170000000003663}",25,10,21.337343835735016,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
4562,False,"{'a': 0.3, 'e': 0.23140000000003663}",25,7,-18.756651685846535,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
4563,False,"{'a': 0.3, 'e': 0.23110000000003664}",25,11,22.9904444082091,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4564,False,"{'a': 0.3, 'e': 0.23080000000003664}",20,11,-36.175370998068836,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
4565,False,"{'a': 0.3, 'e': 0.23050000000003665}",20,4,-3.2118922811102606,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
4566,False,"{'a': 0.3, 'e': 0.23020000000003665}",20,8,-55.59229645353051,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
4567,False,"{'a': 0.3, 'e': 0.22990000000003666}",20,12,15.501962800153832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4568,False,"{'a': 0.3, 'e': 0.22960000000003666}",20,1,16.04724680779439,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4569,False,"{'a': 0.3, 'e': 0.22930000000003667}",30,17,6.089145989599873,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
4570,False,"{'a': 0.3, 'e': 0.22900000000003667}",25,0,7.725708858654226,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
4571,False,"{'a': 0.3, 'e': 0.22870000000003668}",30,2,19.568188423335485,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
4572,False,"{'a': 0.3, 'e': 0.22840000000003668}",20,5,3.0082703288781563,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
4573,False,"{'a': 0.3, 'e': 0.2281000000000367}",25,0,-2.3209020397307283,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
4574,False,"{'a': 0.3, 'e': 0.2278000000000367}",30,6,34.67064741764114,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
4575,False,"{'a': 0.3, 'e': 0.2275000000000367}",20,6,18.888004900700338,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4576,False,"{'a': 0.3, 'e': 0.2272000000000367}",20,13,-18.17532961535578,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
4577,False,"{'a': 0.3, 'e': 0.2269000000000367}",35,20,-16.889731131181406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
4578,False,"{'a': 0.3, 'e': 0.22660000000003672}",20,11,6.778645895230416,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4579,False,"{'a': 0.3, 'e': 0.22630000000003672}",20,13,13.322206423838278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4580,False,"{'a': 0.3, 'e': 0.22600000000003673}",25,13,-49.9358201286512,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
4581,False,"{'a': 0.3, 'e': 0.22570000000003673}",25,0,-93.0410458557208,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
4582,False,"{'a': 0.3, 'e': 0.22540000000003674}",25,15,-16.983979133558385,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
4583,False,"{'a': 0.3, 'e': 0.22510000000003674}",20,0,16.717663451334136,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
4584,False,"{'a': 0.3, 'e': 0.22480000000003675}",25,12,-2.45443956803547,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
4585,False,"{'a': 0.3, 'e': 0.22450000000003675}",20,10,-13.454899132881776,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
4586,False,"{'a': 0.3, 'e': 0.22420000000003676}",25,11,-75.33672305305134,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 2}",1
4587,False,"{'a': 0.3, 'e': 0.22390000000003676}",25,19,0.4616227076082604,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
